ae_mean,ae_var,rmse_mean,rmse_var,cf_mean,cf_var,zcr_mean,zcr_var,ber_mean,ber_var,sc_mean,sc_var,sb_mean,sb_var,sf_mean,sf_var,label
(0.40977126359939575+0j),(0.026210488751530647+0j),(0.15247580409049988+0j),(0.003296734532341361+0j),(2.819227933883667+0j),(0.18266430497169495+0j),(58.730770111083984+0j),(3871.01220703125+0j),(270.1407165527344+345.5126647949219j),(17591388+0j),(0.5793629288673401+0.4587152898311615j),(34.81098175048828+0j),(3.280815362930298+0.5158231854438782j),(88.4358901977539+0j),(-2.0860207080841064-5.823791980743408j),(67416.421875+0j),3
(0.4510728120803833+0j),(0.019925495609641075+0j),(0.17052896320819855+0j),(0.0026107034645974636+0j),(2.8013241291046143+0j),(0.14818823337554932+0j),(63.10769271850586+0j),(2526.98828125+0j),(-89.54737091064453+107.35578918457031j),(3266550.5+0j),(-0.04519698768854141-0.016636045649647713j),(29.56481170654297+0j),(2.221149206161499+0.17607659101486206j),(79.2059097290039+0j),(-22.059175491333008-22.641189575195312j),(46582.62890625+0j),3
(0.4326230585575104+0j),(0.022312892600893974+0j),(0.1685483157634735+0j),(0.00397346168756485+0j),(2.8718297481536865+0j),(0.2589332163333893+0j),(52.761539459228516+0j),(1719.7354736328125+0j),(-426.0809326171875+133.38926696777344j),(19390078+0j),(-0.34032073616981506+0.026804909110069275j),(19.085960388183594+0j),(2.4416985511779785-0.277971476316452j),(43.56718444824219+0j),(19.902814865112305-17.90989875793457j),(98299.7578125+0j),3
(0.40392807126045227+0j),(0.0255424901843071+0j),(0.15300802886486053+0j),(0.003470231778919697+0j),(2.8292832374572754+0j),(0.2397315353155136+0j),(57.41538619995117+0j),(1149.0582275390625+0j),(12.729524612426758-61.248714447021484j),(1902220+0j),(0.344828724861145-0.21163752675056458j),(10.418503761291504+0j),(1.8098492622375488-0.03647872805595398j),(31.919160842895508+0j),(1.6501426696777344-3.0696802139282227j),(19899.396484375+0j),3
(0.43898293375968933+0j),(0.035860493779182434+0j),(0.17380298674106598+0j),(0.005234922282397747+0j),(2.671072483062744+0j),(0.19304896891117096+0j),(39.85384750366211+0j),(602.1401977539062+0j),(115.68165588378906+561.5064697265625j),(65663580+0j),(0.2247839719057083+0.08028574287891388j),(22.34015655517578+0j),(1.9190276861190796-0.3178243637084961j),(37.475250244140625+0j),(-2.954648971557617+3.407625436782837j),(15187.4287109375+0j),3
(0.4319436848163605+0j),(0.015006736852228642+0j),(0.1557401716709137+0j),(0.0022250371985137463+0j),(2.908700704574585+0j),(0.1855582296848297+0j),(67.71538543701172+0j),(1081.280517578125+0j),(-4.090450286865234+0.9152131080627441j),(241228.96875+0j),(0.8699572682380676-0.46268537640571594j),(38.562374114990234+0j),(3.0977299213409424+0.02592715062201023j),(83.57843780517578+0j),(16.020105361938477-23.446556091308594j),(112013.7734375+0j),3
(0.35641950368881226+0j),(0.01784801296889782+0j),(0.13813026249408722+0j),(0.0024513148237019777+0j),(2.7410004138946533+0j),(0.2887462079524994+0j),(45.03076934814453+0j),(775.8759765625+0j),(-2424.3037109375+647.932861328125j),(698987776+0j),(0.4635840058326721-0.2172015756368637j),(19.641794204711914+0j),(2.443824052810669+0.3372756838798523j),(69.24464416503906+0j),(-10.408595085144043-4.230807781219482j),(21672.51171875+0j),3
(0.3795320987701416+0j),(0.02022406831383705+0j),(0.14243340492248535+0j),(0.002293878234922886+0j),(2.779313325881958+0j),(0.18146078288555145+0j),(53.74615478515625+0j),(870.2355346679688+0j),(-119.33744049072266-492.1058349609375j),(46876128+0j),(0.04900462552905083-0.3109930753707886j),(32.78754806518555+0j),(2.6807291507720947-0.027680182829499245j),(98.68795013427734+0j),(-3.309204339981079+8.701628684997559j),(57921.83984375+0j),3
(0.4231860935688019+0j),(0.03321151062846184+0j),(0.1613076627254486+0j),(0.004483266267925501+0j),(2.845088005065918+0j),(0.1530493050813675+0j),(79.02307891845703+0j),(926.2379150390625+0j),(22.28255844116211-20.53696632385254j),(61384.15625+0j),(0.7568208575248718-0.39137834310531616j),(12.665731430053711+0j),(2.3361899852752686+0.4917992353439331j),(70.43159484863281+0j),(-14.52038288116455+12.732452392578125j),(125813.84375+0j),3
(0.4038386344909668+0j),(0.029969971626996994+0j),(0.16507315635681152+0j),(0.0043353429064154625+0j),(2.8695497512817383+0j),(0.1915515959262848+0j),(64.0923080444336+0j),(734.9453125+0j),(-32.05708312988281-45.472652435302734j),(112527.2265625+0j),(0.8970212936401367+0.17264695465564728j),(22.839101791381836+0j),(2.221799612045288-0.3980286121368408j),(69.12657165527344+0j),(-27.41932487487793-8.385720252990723j),(59170.33984375+0j),3
(0.4535271227359772+0j),(0.030923355370759964+0j),(0.16070500016212463+0j),(0.004628337454050779+0j),(3.108851194381714+0j),(0.2431565225124359+0j),(120.04615020751953+0j),(2396.10546875+0j),(1.959816575050354-9.581541061401367j),(6662.23193359375+0j),(0.428267240524292-0.27652814984321594j),(24.906362533569336+0j),(2.081549644470215-0.2627066671848297j),(35.902076721191406+0j),(-25.099557876586914-20.855356216430664j),(198664.1875+0j),3
(0.4849395751953125+0j),(0.026871060952544212+0j),(0.1729985773563385+0j),(0.0034686666913330555+0j),(3.0035619735717773+0j),(0.18007631599903107+0j),(100.07691955566406+0j),(1212.5172119140625+0j),(7.001589775085449+3.7083051204681396j),(13566.84375+0j),(0.8729742169380188-0.0673154667019844j),(15.854640007019043+0j),(1.4758327007293701+1.3943952322006226j),(255.52215576171875+0j),(5.726787090301514+7.026980400085449j),(243653.125+0j),3
(0.5224151611328125+0j),(0.038099028170108795+0j),(0.20271913707256317+0j),(0.005941331386566162+0j),(2.978457450866699+0j),(0.217116579413414+0j),(98.0846176147461+0j),(2263.5390625+0j),(-2.7333972454071045-3.139650583267212j),(50105.08203125+0j),(0.3385627567768097+0.019981207326054573j),(14.327912330627441+0j),(1.5094926357269287-0.11575265228748322j),(45.522674560546875+0j),(-13.648427963256836-1.3415457010269165j),(50169.0234375+0j),3
(0.447771281003952+0j),(0.039740342646837234+0j),(0.17108827829360962+0j),(0.006286249030381441+0j),(3.1363346576690674+0j),(0.34015828371047974+0j),(81.73846435546875+0j),(1121.6239013671875+0j),(0.3065547049045563-0.8539319634437561j),(31394.40625+0j),(0.36892080307006836+0.19476883113384247j),(2.325835943222046+0j),(0.8338784575462341-0.0038126453291624784j),(10.238627433776855+0j),(-4.561518669128418-1.0506963729858398j),(8403.125+0j),3
(0.4751227796077728+0j),(0.03587733581662178+0j),(0.18222592771053314+0j),(0.0050489287823438644+0j),(2.920947313308716+0j),(0.33365923166275024+0j),(74.55384826660156+0j),(1391.30859375+0j),(2.8906233310699463-6.910616874694824j),(112791.203125+0j),(-0.056422896683216095+0.33103299140930176j),(6.126251220703125+0j),(1.020756721496582+0.2847641110420227j),(6.173759460449219+0j),(-10.019726753234863+1.4531433582305908j),(26540.083984375+0j),3
(0.5177769660949707+0j),(0.03197464346885681+0j),(0.19408993422985077+0j),(0.00511546153575182+0j),(3.1402947902679443+0j),(0.24194730818271637+0j),(91.85384368896484+0j),(748.95556640625+0j),(-7.5185418128967285+7.156360149383545j),(28100.583984375+0j),(0.3399485647678375-0.05027574300765991j),(3.1935224533081055+0j),(1.169160008430481-0.1825113147497177j),(9.282125473022461+0j),(-2.4500293731689453-3.8857603073120117j),(18771.00390625+0j),3
(0.4473485052585602+0j),(0.03539333492517471+0j),(0.17614056169986725+0j),(0.005416718311607838+0j),(3.0009541511535645+0j),(0.5475366711616516+0j),(74.33846282958984+0j),(1708.177734375+0j),(-25.186885833740234+42.561492919921875j),(93957.9765625+0j),(0.25140103697776794+0.040530432015657425j),(11.329195022583008+0j),(1.2641576528549194+0.31961721181869507j),(17.343090057373047+0j),(-8.917928695678711+8.485817909240723j),(16674.87890625+0j),3
(0.5157470703125+0j),(0.02907527983188629+0j),(0.1999211460351944+0j),(0.005418530199676752+0j),(3.0030946731567383+0j),(0.21069514751434326+0j),(85.0999984741211+0j),(1358.8746337890625+0j),(-4.541595935821533-3.0858426094055176j),(83761.34375+0j),(0.33468639850616455+0.16519294679164886j),(7.733612060546875+0j),(0.8447548151016235+0.4468584954738617j),(21.324514389038086+0j),(9.158745765686035+4.3084588050842285j),(31558.740234375+0j),3
(0.3399362564086914+0j),(0.008081631734967232+0j),(0.1270502805709839+0j),(0.0009043764439411461+0j),(2.933783769607544+0j),(0.1864951252937317+0j),(98.85384368896484+0j),(1915.186279296875+0j),(-6.112947940826416-4.018063545227051j),(9299.140625+0j),(-1.0590866804122925-0.005256015807390213j),(1.3829245567321777+0j),(0.29516664147377014+0.017747333273291588j),(1.0181143283843994+0j),(-48.726287841796875-1.453489065170288j),(749.8869018554688+0j),3
(0.3651357889175415+0j),(0.010286991484463215+0j),(0.1377842277288437+0j),(0.0009980460163205862+0j),(2.9272122383117676+0j),(0.14736564457416534+0j),(77.76923370361328+0j),(711.992919921875+0j),(5.122431755065918-17.633285522460938j),(60353.38671875+0j),(-1.3172557353973389-0.0036557784769684076j),(12.13570499420166+0j),(0.4013769030570984+0.032324161380529404j),(1.9906460046768188+0j),(-43.80268096923828-0.7393240332603455j),(1243.6995849609375+0j),3
(0.38127395510673523+0j),(0.007761119864881039+0j),(0.14999088644981384+0j),(0.0008151588845066726+0j),(2.7586276531219482+0j),(0.1096113994717598+0j),(76.75384521484375+0j),(1716.0625+0j),(10.099961280822754-1.7386829853057861j),(341825.875+0j),(-0.8810849785804749+0.0038390252739191055j),(3.2622156143188477+0j),(0.522272527217865+0.011934014037251472j),(7.117619037628174+0j),(-51.767662048339844+0.3677816092967987j),(1551.1336669921875+0j),3
(0.35509055852890015+0j),(0.008555345237255096+0j),(0.1312510073184967+0j),(0.0009725826676003635+0j),(2.940931558609009+0j),(0.17955578863620758+0j),(93.36923217773438+0j),(896.248291015625+0j),(0.9017335176467896+25.541336059570312j),(26864.03515625+0j),(-1.1219558715820312-0.027630886062979698j),(2.570873737335205+0j),(0.39605045318603516-0.020908474922180176j),(1.2073655128479004+0j),(-46.486717224121094-0.9581485986709595j),(999.4165649414062+0j),3
(0.3634047210216522+0j),(0.005048053339123726+0j),(0.12754710018634796+0j),(0.0005504389991983771+0j),(3.057650566101074+0j),(0.14858010411262512+0j),(111.27692413330078+0j),(815.000244140625+0j),(2.7092056274414062+1.4612748622894287j),(2872.561767578125+0j),(-0.8643045425415039-0.03870201110839844j),(3.099552631378174+0j),(0.5437021851539612+0.009356333874166012j),(7.088977813720703+0j),(-46.76481246948242-0.14034931361675262j),(608.7652587890625+0j),3
(0.3398801386356354+0j),(0.006074497941881418+0j),(0.12590369582176208+0j),(0.0006186592509038746+0j),(2.9650752544403076+0j),(0.09342516213655472+0j),(108.79230499267578+0j),(655.087646484375+0j),(3.653353691101074-0.9324156641960144j),(2054.234619140625+0j),(-0.7067702412605286+0.363238662481308j),(22.430519104003906+0j),(0.8457666039466858+0.31683796644210815j),(53.13705825805664+0j),(-49.56205368041992+0.4817425012588501j),(1483.1043701171875+0j),3
(0.37335464358329773+0j),(0.0048825182020664215+0j),(0.1422274261713028+0j),(0.0005679934984073043+0j),(2.8726210594177246+0j),(0.10615655034780502+0j),(84.36154174804688+0j),(743.2923583984375+0j),(3.189988374710083-4.2740631103515625j),(31927.78515625+0j),(-1.1256794929504395-0.042009998112916946j),(2.1446011066436768+0j),(0.2771916091442108-0.041981689631938934j),(0.6069809794425964+0j),(-51.180091857910156-1.123349905014038j),(696.8073120117188+0j),3
(0.36410287022590637+0j),(0.0046226573176681995+0j),(0.1382599025964737+0j),(0.0005470178439281881+0j),(2.840831995010376+0j),(0.0895593911409378+0j),(90.6076889038086+0j),(906.8076171875+0j),(8.101433753967285-5.645368576049805j),(48303.77734375+0j),(-0.8313722014427185-0.002093337941914797j),(4.225834846496582+0j),(0.5239288210868835-0.0033386030700057745j),(11.361125946044922+0j),(-50.32624053955078-1.626889705657959j),(934.048828125+0j),3
(0.36172977089881897+0j),(0.008302533067762852+0j),(0.13175103068351746+0j),(0.0007908246479928493+0j),(3.0227930545806885+0j),(0.15930023789405823+0j),(97.36923217773438+0j),(690.0790405273438+0j),(-11.684065818786621+4.529629230499268j),(22033.17578125+0j),(-1.0361642837524414-0.015166479162871838j),(1.263997197151184+0j),(0.22336986660957336-0.016615133732557297j),(1.0166950225830078+0j),(-55.70930480957031-0.9916192889213562j),(692.96044921875+0j),3
(0.3758002519607544+0j),(0.008549723774194717+0j),(0.13958127796649933+0j),(0.0010959142819046974+0j),(2.887085437774658+0j),(0.15321385860443115+0j),(98.5846176147461+0j),(1924.0889892578125+0j),(7.420126914978027-10.826714515686035j),(84804.484375+0j),(-1.056478500366211+0.11418522894382477j),(5.391097068786621+0j),(0.3659118711948395+0.09054867178201675j),(4.355838298797607+0j),(-63.611854553222656-0.0073715210892260075j),(2000.3021240234375+0j),3
(0.7194122076034546+0j),(0.015116029419004917+0j),(0.2511858344078064+0j),(0.0030782660469412804+0j),(3.020322322845459+0j),(0.1324133425951004+0j),(132.8153839111328+0j),(1709.550537109375+0j),(-2.6088125705718994+0.23931974172592163j),(1908.7293701171875+0j),(0.9965838193893433+1.1183767318725586j),(66.79887390136719+0j),(3.4340834617614746+0.4732818901538849j),(59.539913177490234+0j),(-86.4917984008789+49.19511795043945j),(717088.5+0j),3
(0.7276473045349121+0j),(0.019917814061045647+0j),(0.2588410973548889+0j),(0.003022416727617383+0j),(2.992478847503662+0j),(0.2122204601764679+0j),(123.46154022216797+0j),(1560.8177490234375+0j),(-2.8291404247283936+11.269586563110352j),(29972.376953125+0j),(0.8916952013969421+0.8445702791213989j),(27.983665466308594+0j),(2.437068462371826-0.2169826477766037j),(74.60669708251953+0j),(-31.17759895324707-45.77342987060547j),(400221.4375+0j),3
(0.7571230530738831+0j),(0.021411124616861343+0j),(0.2641277015209198+0j),(0.0034141766373068094+0j),(3.058720827102661+0j),(0.15094934403896332+0j),(124.12307739257812+0j),(927.4002075195312+0j),(0.8803542256355286+0.6123871207237244j),(995.4303588867188+0j),(0.13485153019428253+0.13030336797237396j),(35.42620086669922+0j),(1.687179684638977-0.04503583163022995j),(37.13752365112305+0j),(-48.61771011352539+85.1861801147461j),(1005566.875+0j),3
(0.7116906046867371+0j),(0.02443835698068142+0j),(0.2513672411441803+0j),(0.0041631353087723255+0j),(2.9679763317108154+0j),(0.20511846244335175+0j),(120.45384979248047+0j),(1559.878662109375+0j),(-0.8448318243026733+0.5847384333610535j),(3670.799560546875+0j),(1.5744203329086304-0.5907185077667236j),(164.9198455810547+0j),(1.7458865642547607-0.2768039405345917j),(73.17295837402344+0j),(-183.08755493164062+3.9203407764434814j),(1777107.125+0j),3
(0.7262805700302124+0j),(0.024222344160079956+0j),(0.26239141821861267+0j),(0.00454649468883872+0j),(2.9789726734161377+0j),(0.2517473101615906+0j),(117.73076629638672+0j),(1939.412109375+0j),(-1.1555078029632568+3.783827781677246j),(10858.37109375+0j),(0.7176955938339233-0.15389128029346466j),(34.453651428222656+0j),(2.1108763217926025-0.05070619657635689j),(77.8527603149414+0j),(68.53189086914062-30.887128829956055j),(398454.46875+0j),3
(0.7984633445739746+0j),(0.009705396369099617+0j),(0.3084942400455475+0j),(0.0013720046263188124+0j),(2.9979801177978516+0j),(0.07206365466117859+0j),(118.484619140625+0j),(553.6190185546875+0j),(-0.30030956864356995-2.0427982807159424j),(1935.9180908203125+0j),(-0.9429821372032166+0.8052254915237427j),(309.936767578125+0j),(3.216858148574829-0.6711529493331909j),(219.8568878173828+0j),(1.8960862159729004-108.72955322265625j),(1270426.625+0j),3
(0.7549436092376709+0j),(0.016522342339158058+0j),(0.2697124183177948+0j),(0.002360863843932748+0j),(3.002678155899048+0j),(0.10927499085664749+0j),(136.14614868164062+0j),(2247.109375+0j),(-1.1336448192596436-2.766108751296997j),(3895.45751953125+0j),(0.6965025663375854+0.11249541491270065j),(46.20426940917969+0j),(2.097135543823242+0.5474544763565063j),(168.56736755371094+0j),(11.287091255187988+19.67180633544922j),(573502+0j),3
(0.7864835262298584+0j),(0.01563497819006443+0j),(0.28723472356796265+0j),(0.002481737406924367+0j),(2.96455717086792+0j),(0.08125080168247223+0j),(136+0j),(2635.353759765625+0j),(-4.5967583656311035+2.8231310844421387j),(1622.28564453125+0j),(0.5937880277633667+0.13823054730892181j),(171.78854370117188+0j),(2.3716793060302734+0.6716474294662476j),(191.57948303222656+0j),(-13.462377548217773+36.566131591796875j),(659919.875+0j),3
(0.7662555575370789+0j),(0.015198856592178345+0j),(0.2678924798965454+0j),(0.0024575558491051197+0j),(3.077150344848633+0j),(0.13876959681510925+0j),(139.24615478515625+0j),(1610.231689453125+0j),(-3.0268406867980957+4.016604900360107j),(2608.75732421875+0j),(1.008213758468628-0.11807666718959808j),(40.31386947631836+0j),(2.545732259750366+0.04351652041077614j),(37.60474395751953+0j),(24.835716247558594-55.7069091796875j),(580454.875+0j),3
(0.7226576805114746+0j),(0.026618463918566704+0j),(0.262583464384079+0j),(0.0040092989802360535+0j),(2.924226760864258+0j),(0.24654807150363922+0j),(114.23076629638672+0j),(1938.28515625+0j),(-28.232236862182617+34.220035552978516j),(265767.75+0j),(1.0453944206237793-0.014402300119400024j),(34.57356643676758+0j),(2.2921013832092285+0.313894659280777j),(34.556087493896484+0j),(-9.083699226379395+15.499726295471191j),(1028835.6875+0j),3
(0.34193867444992065+0j),(0.0117045808583498+0j),(0.14773881435394287+0j),(0.0012106759240850806+0j),(2.5849335193634033+0j),(0.11611031740903854+0j),(36.515384674072266+0j),(243.09591674804688+0j),(77.22127532958984-121.11641693115234j),(1822066.5+0j),(-1.0103330612182617+0.023904122412204742j),(1.2756205797195435+0j),(0.22049790620803833+0.0385175496339798j),(0.6860451698303223+0j),(-27.82990264892578-0.9468249082565308j),(244.52911376953125+0j),3
(0.3580688536167145+0j),(0.01216754037886858+0j),(0.14424771070480347+0j),(0.0014220810262486339+0j),(2.747392177581787+0j),(0.10135561227798462+0j),(56.08461380004883+0j),(518.6159057617188+0j),(-16.66888427734375+6.025411605834961j),(64881.33203125+0j),(-1.097125768661499+0.0012477461714297533j),(2.3346590995788574+0j),(0.21175508201122284+0.022271160036325455j),(0.478469580411911+0j),(-32.91810607910156-0.3400439918041229j),(471.8677978515625+0j),3
(0.3559117317199707+0j),(0.012995201162993908+0j),(0.14460904896259308+0j),(0.001240574405528605+0j),(2.738314151763916+0j),(0.12240569293498993+0j),(50.346153259277344+0j),(287.96478271484375+0j),(2.2181386947631836-16.751117706298828j),(85050.3203125+0j),(-1.3425335884094238-0.3358059525489807j),(27.742040634155273+0j),(0.38967207074165344-0.33655738830566406j),(15.628776550292969+0j),(-32.87235641479492-2.374114990234375j),(851.7240600585938+0j),3
